Tamanho,Tempo,Algoritmo
730,0.0026366609999968205,Divisão e Conquista
730,0.03123866799796815,Força Bruta
730,0.002689875997020863,Divisão e Conquista
730,0.033090444001572905,Força Bruta
730,0.0026152380014536902,Divisão e Conquista
730,0.03121346599800745,Força Bruta
730,0.0025531120008963626,Divisão e Conquista
730,0.03112121699814452,Força Bruta
730,0.002663298000697978,Divisão e Conquista
730,0.031120176998229,Força Bruta
730,0.0026780649968713988,Divisão e Conquista
730,0.031042507998790825,Força Bruta
730,0.002645943000970874,Divisão e Conquista
730,0.03108569499818259,Força Bruta
730,0.00257354099812801,Divisão e Conquista
730,0.03105130899712094,Força Bruta
730,0.002618493999761995,Divisão e Conquista
730,0.03110999099953915,Força Bruta
730,0.0027628309981082566,Divisão e Conquista
730,0.031171785998594714,Força Bruta
730,0.002574486999947112,Divisão e Conquista
730,0.03103489100249135,Força Bruta
730,0.0024935200017353054,Divisão e Conquista
739,0.03177462200255832,Força Bruta
739,0.0025635339989094064,Divisão e Conquista
739,0.03189804800058482,Força Bruta
739,0.0025598259999242146,Divisão e Conquista
739,0.031833503002417274,Força Bruta
739,0.002617302001453936,Divisão e Conquista
739,0.03189046199986478,Força Bruta
739,0.0026700630005507264,Divisão e Conquista
739,0.03194597500259988,Força Bruta
739,0.002650933001859812,Divisão e Conquista
739,0.03177462000166997,Força Bruta
739,0.002626802001032047,Divisão e Conquista
739,0.031842549000430154,Força Bruta
739,0.0026556560005701613,Divisão e Conquista
739,0.031809893996978644,Força Bruta
739,0.0025425800013181288,Divisão e Conquista
739,0.03174379599659005,Força Bruta
739,0.0026219110004603863,Divisão e Conquista
739,0.03180602199790883,Força Bruta
739,0.002742800999840256,Divisão e Conquista
739,0.0318475079984637,Força Bruta
739,0.0025386920024175197,Divisão e Conquista
739,0.03208734800136881,Força Bruta
739,0.0026199239982815925,Divisão e Conquista
739,0.03177041500021005,Força Bruta
739,0.0026290389978385065,Divisão e Conquista
748,0.032776668998849345,Força Bruta
748,0.0027106690031359904,Divisão e Conquista
748,0.03308286600076826,Força Bruta
748,0.00263396499940427,Divisão e Conquista
748,0.03258081300009508,Força Bruta
748,0.0027916619983443525,Divisão e Conquista
748,0.03257302700149012,Força Bruta
748,0.0028096450005250517,Divisão e Conquista
748,0.032628291002765764,Força Bruta
748,0.0026632059998519253,Divisão e Conquista
748,0.0330005629984953,Força Bruta
748,0.0025803820026339963,Divisão e Conquista
748,0.032808259999001166,Força Bruta
748,0.002777534999040654,Divisão e Conquista
748,0.03264573699925677,Força Bruta
748,0.0025739709999470506,Divisão e Conquista
748,0.032900589001656044,Força Bruta
748,0.00275504099772661,Divisão e Conquista
748,0.03270846099985647,Força Bruta
748,0.0025663880005595274,Divisão e Conquista
748,0.032685204001609236,Força Bruta
748,0.002527291999285808,Divisão e Conquista
748,0.032696221001970116,Força Bruta
748,0.002573036999820033,Divisão e Conquista
748,0.03258938300132286,Força Bruta
748,0.0026555039985396434,Divisão e Conquista
757,0.033704853001836454,Força Bruta
757,0.002663377999851946,Divisão e Conquista
757,0.03342510600123205,Força Bruta
757,0.002761929001280805,Divisão e Conquista
757,0.033453420001023915,Força Bruta
757,0.0027021259993489366,Divisão e Conquista
757,0.03332536900052219,Força Bruta
757,0.002738863000558922,Divisão e Conquista
757,0.033444255001086276,Força Bruta
757,0.0025654259989096317,Divisão e Conquista
757,0.03349568099656608,Força Bruta
757,0.002649252000992419,Divisão e Conquista
757,0.033343847000651294,Força Bruta
757,0.002648801997565897,Divisão e Conquista
757,0.03347410899732495,Força Bruta
757,0.002632178999192547,Divisão e Conquista
757,0.033284419998381054,Força Bruta
757,0.0027179610005987342,Divisão e Conquista
757,0.033475152999017155,Força Bruta
757,0.0025823520008998457,Divisão e Conquista
757,0.03329256899814936,Força Bruta
757,0.00261624899940216,Divisão e Conquista
757,0.033373381000274094,Força Bruta
757,0.0026868860004469752,Divisão e Conquista
757,0.033447590001742356,Força Bruta
757,0.0026183189984294586,Divisão e Conquista
766,0.03418347299884772,Força Bruta
766,0.0027664480003295466,Divisão e Conquista
766,0.034242270001414,Força Bruta
766,0.0026429930003359914,Divisão e Conquista
766,0.03414410700133885,Força Bruta
766,0.0025939180013665464,Divisão e Conquista
766,0.03424452299805125,Força Bruta
766,0.0025396900018677115,Divisão e Conquista
766,0.034144017001381144,Força Bruta
766,0.002665587999217678,Divisão e Conquista
766,0.03427066999938688,Força Bruta
766,0.002648243997100508,Divisão e Conquista
766,0.034310497001570184,Força Bruta
766,0.002594556997792097,Divisão e Conquista
766,0.03428478600108065,Força Bruta
766,0.002539498997066403,Divisão e Conquista
766,0.03414055699977325,Força Bruta
766,0.002628975998959504,Divisão e Conquista
766,0.035462974999973085,Força Bruta
766,0.002687768999749096,Divisão e Conquista
766,0.03416641100193374,Força Bruta
766,0.00269765199846006,Divisão e Conquista
766,0.034017998001218075,Força Bruta
766,0.0026667429992812686,Divisão e Conquista
766,0.03413043199907406,Força Bruta
766,0.002795751999656204,Divisão e Conquista
775,0.0350470410012349,Força Bruta
775,0.0028407719983079005,Divisão e Conquista
775,0.03597164000166231,Força Bruta
775,0.002837355001247488,Divisão e Conquista
775,0.0349852129984356,Força Bruta
775,0.002838341999449767,Divisão e Conquista
775,0.0350022929997067,Força Bruta
775,0.002735968999331817,Divisão e Conquista
775,0.03516884499913431,Força Bruta
775,0.002666028001840459,Divisão e Conquista
775,0.03497317399887834,Força Bruta
775,0.0026369570005044807,Divisão e Conquista
775,0.03499601599833113,Força Bruta
775,0.0027588630000536796,Divisão e Conquista
775,0.035244545000750804,Força Bruta
775,0.0028113360021961853,Divisão e Conquista
775,0.035204031999455765,Força Bruta
775,0.0027338979998603463,Divisão e Conquista
775,0.03500170199913555,Força Bruta
775,0.0028949469997314736,Divisão e Conquista
775,0.035097397998470115,Força Bruta
775,0.002736269001616165,Divisão e Conquista
775,0.034995111000171164,Força Bruta
775,0.0027808609993371647,Divisão e Conquista
775,0.035069886998826405,Força Bruta
775,0.0027817789996333886,Divisão e Conquista
784,0.035884609998902306,Força Bruta
784,0.002882042997953249,Divisão e Conquista
784,0.03594226299901493,Força Bruta
784,0.0027941750013269484,Divisão e Conquista
784,0.035845366001012735,Força Bruta
784,0.0029394510020210873,Divisão e Conquista
784,0.036002070002723485,Força Bruta
784,0.0028817590027756523,Divisão e Conquista
784,0.035741910000069765,Força Bruta
784,0.002749963998212479,Divisão e Conquista
784,0.03572901200095657,Força Bruta
784,0.002908966001996305,Divisão e Conquista
784,0.03634318699914729,Força Bruta
784,0.0027860919981321786,Divisão e Conquista
784,0.035908247002225835,Força Bruta
784,0.0027520369985722937,Divisão e Conquista
784,0.035686911000084365,Força Bruta
784,0.002836288997059455,Divisão e Conquista
784,0.036485106000327505,Força Bruta
784,0.002857254999980796,Divisão e Conquista
784,0.03573698899708688,Força Bruta
784,0.0026560260012047365,Divisão e Conquista
784,0.03594305200022063,Força Bruta
784,0.0028203729998494964,Divisão e Conquista
784,0.03576822099785204,Força Bruta
784,0.0029593200015369803,Divisão e Conquista
793,0.037301588999980595,Força Bruta
793,0.002846155002771411,Divisão e Conquista
793,0.03682257199761807,Força Bruta
793,0.002830830002494622,Divisão e Conquista
793,0.036796145999687724,Força Bruta
793,0.0027888289987458847,Divisão e Conquista
793,0.03659061300277244,Força Bruta
793,0.002895704998081783,Divisão e Conquista
793,0.036597531998268096,Força Bruta
793,0.002933022999059176,Divisão e Conquista
793,0.036689861000922974,Força Bruta
793,0.002816915999574121,Divisão e Conquista
793,0.03678713699991931,Força Bruta
793,0.0028488989992183633,Divisão e Conquista
793,0.03653371299878927,Força Bruta
793,0.002846888997737551,Divisão e Conquista
793,0.0376327140002104,Força Bruta
793,0.002819774999807123,Divisão e Conquista
793,0.037493666997761466,Força Bruta
793,0.0028733979997923598,Divisão e Conquista
793,0.03653993599800742,Força Bruta
793,0.002780776998406509,Divisão e Conquista
793,0.03675276399735594,Força Bruta
793,0.0036464520017034374,Divisão e Conquista
793,0.03806444099973305,Força Bruta
793,0.002852903002349194,Divisão e Conquista
802,0.03778064400103176,Força Bruta
802,0.002850202999979956,Divisão e Conquista
802,0.03758478600138915,Força Bruta
802,0.002905080000346061,Divisão e Conquista
802,0.03802265500053181,Força Bruta
802,0.002855730999726802,Divisão e Conquista
802,0.037527103999309475,Força Bruta
802,0.0030160649985191412,Divisão e Conquista
802,0.03742492799938191,Força Bruta
802,0.00294075500278268,Divisão e Conquista
802,0.038280582000879804,Força Bruta
802,0.0029406009998638183,Divisão e Conquista
802,0.03784067499873345,Força Bruta
802,0.0029495199996745214,Divisão e Conquista
802,0.037403409001854016,Força Bruta
802,0.0029341160006879363,Divisão e Conquista
802,0.03808937599751516,Força Bruta
802,0.0029786380000587087,Divisão e Conquista
802,0.03761352999936207,Força Bruta
802,0.0028002689978166018,Divisão e Conquista
802,0.03844110000136425,Força Bruta
802,0.0029532890002883505,Divisão e Conquista
802,0.03838235500006704,Força Bruta
802,0.0028593869974429253,Divisão e Conquista
802,0.03847827500067069,Força Bruta
802,0.0029905490009696223,Divisão e Conquista
811,0.038612836000538664,Força Bruta
811,0.003035104000446154,Divisão e Conquista
811,0.03872875300294254,Força Bruta
811,0.0029340679975575767,Divisão e Conquista
811,0.0384727099990414,Força Bruta
811,0.00302053999985219,Divisão e Conquista
811,0.03864716500174836,Força Bruta
811,0.0028704670003207866,Divisão e Conquista
811,0.03959007199955522,Força Bruta
811,0.0030075470021984074,Divisão e Conquista
811,0.03871866099871113,Força Bruta
811,0.00285851200169418,Divisão e Conquista
811,0.03816775899758795,Força Bruta
811,0.0029729189991485327,Divisão e Conquista
811,0.03836358499756898,Força Bruta
811,0.0030296999975689687,Divisão e Conquista
811,0.03810193300159881,Força Bruta
811,0.0031031290018290747,Divisão e Conquista
811,0.03832588399745873,Força Bruta
811,0.002940541999123525,Divisão e Conquista
811,0.03891347399985534,Força Bruta
811,0.002952469996671425,Divisão e Conquista
811,0.040194487999542616,Força Bruta
811,0.0030667339997307863,Divisão e Conquista
811,0.038228044999414124,Força Bruta
811,0.0029605630006699357,Divisão e Conquista
820,0.03906863999873167,Força Bruta
820,0.003031397998711327,Divisão e Conquista
820,0.03940735099968151,Força Bruta
820,0.0030399719980778173,Divisão e Conquista
820,0.03902719700272428,Força Bruta
820,0.002973898001073394,Divisão e Conquista
820,0.03914454700134229,Força Bruta
820,0.0029192770016379654,Divisão e Conquista
820,0.0395982730005926,Força Bruta
820,0.002972302998387022,Divisão e Conquista
820,0.03918658700058586,Força Bruta
820,0.0029592690007120837,Divisão e Conquista
820,0.03950867400271818,Força Bruta
820,0.0031300209993787576,Divisão e Conquista
820,0.03924541200103704,Força Bruta
820,0.0031628819997422397,Divisão e Conquista
820,0.03898970000227564,Força Bruta
820,0.0029737690019828733,Divisão e Conquista
820,0.04004509200240136,Força Bruta
820,0.0028228179980942514,Divisão e Conquista
820,0.03954111400162219,Força Bruta
820,0.0030137520006974228,Divisão e Conquista
820,0.03942187400025432,Força Bruta
820,0.0029625890019815415,Divisão e Conquista
820,0.039813219002098776,Força Bruta
820,0.00305348099936964,Divisão e Conquista
829,0.03994266000154312,Força Bruta
829,0.0030788609983574133,Divisão e Conquista
829,0.0401280259975465,Força Bruta
829,0.0030940229989937507,Divisão e Conquista
829,0.040005858998483745,Força Bruta
829,0.002889889001380652,Divisão e Conquista
829,0.040346802001295146,Força Bruta
829,0.0030865529988659546,Divisão e Conquista
829,0.03993989399896236,Força Bruta
829,0.0030578780024370644,Divisão e Conquista
829,0.040047459999186685,Força Bruta
829,0.003186700003425358,Divisão e Conquista
829,0.03997100799824693,Força Bruta
829,0.003087371998844901,Divisão e Conquista
829,0.039978791999601526,Força Bruta
829,0.003125384999293601,Divisão e Conquista
829,0.04010810899853823,Força Bruta
829,0.003017472001374699,Divisão e Conquista
829,0.04017502599890577,Força Bruta
829,0.002974844999698689,Divisão e Conquista
829,0.040028890001849504,Força Bruta
829,0.003288201998657314,Divisão e Conquista
829,0.04019803899791441,Força Bruta
829,0.0032558489983784966,Divisão e Conquista
829,0.04032735000146204,Força Bruta
829,0.003110068999376381,Divisão e Conquista
838,0.04144231600002968,Força Bruta
838,0.0031033269988256507,Divisão e Conquista
838,0.041282008998678066,Força Bruta
838,0.0030636700030299835,Divisão e Conquista
838,0.041091315000812756,Força Bruta
838,0.0031545800011372194,Divisão e Conquista
838,0.041766662998270476,Força Bruta
838,0.003166385999065824,Divisão e Conquista
838,0.04227524100133451,Força Bruta
838,0.0030022070022823755,Divisão e Conquista
838,0.041112984999926994,Força Bruta
838,0.002949420002551051,Divisão e Conquista
838,0.04187637999712024,Força Bruta
838,0.003163785000651842,Divisão e Conquista
838,0.04135188299915171,Força Bruta
838,0.003079557998717064,Divisão e Conquista
838,0.04087966599763604,Força Bruta
838,0.0030791510034759995,Divisão e Conquista
838,0.04125705399928847,Força Bruta
838,0.0031374559985124506,Divisão e Conquista
838,0.04109639200032689,Força Bruta
838,0.0031235819988069125,Divisão e Conquista
838,0.041033666999283014,Força Bruta
838,0.0030293950003397185,Divisão e Conquista
838,0.041066122001211625,Força Bruta
838,0.0031241070028045215,Divisão e Conquista
847,0.04232989600131987,Força Bruta
847,0.003105981999397045,Divisão e Conquista
847,0.0418842670005688,Força Bruta
847,0.003148349998809863,Divisão e Conquista
847,0.04242556699682609,Força Bruta
847,0.0030240960004448425,Divisão e Conquista
847,0.042523815001914045,Força Bruta
847,0.0031713810021756217,Divisão e Conquista
847,0.04206063800302218,Força Bruta
847,0.0030970519983384293,Divisão e Conquista
847,0.04202579299817444,Força Bruta
847,0.0032108189989230596,Divisão e Conquista
847,0.04227302900108043,Força Bruta
847,0.0030412859996431507,Divisão e Conquista
847,0.04213761600112775,Força Bruta
847,0.003586578997783363,Divisão e Conquista
847,0.042257642999175005,Força Bruta
847,0.0030788959993515164,Divisão e Conquista
847,0.04226597999877413,Força Bruta
847,0.0031867670004430693,Divisão e Conquista
847,0.041729331998794805,Força Bruta
847,0.003151815002638614,Divisão e Conquista
847,0.041829394998785574,Força Bruta
847,0.0031986619978852104,Divisão e Conquista
847,0.04186423400096828,Força Bruta
847,0.0030968450009822845,Divisão e Conquista
856,0.04318266499831225,Força Bruta
856,0.0032351770023524296,Divisão e Conquista
856,0.04294205900077941,Força Bruta
856,0.0033593419975659344,Divisão e Conquista
856,0.042993712002498796,Força Bruta
856,0.003815576998022152,Divisão e Conquista
856,0.042989525998564204,Força Bruta
856,0.0033482660001027398,Divisão e Conquista
856,0.04265227900032187,Força Bruta
856,0.003319886000099359,Divisão e Conquista
856,0.04330555100023048,Força Bruta
856,0.0033184100029757246,Divisão e Conquista
856,0.042774602999998024,Força Bruta
856,0.0032376659983128775,Divisão e Conquista
856,0.04319059699992067,Força Bruta
856,0.0031478600030823145,Divisão e Conquista
856,0.04288275299768429,Força Bruta
856,0.003306467999209417,Divisão e Conquista
856,0.04286020300060045,Força Bruta
856,0.0032087229992612265,Divisão e Conquista
856,0.042844236002565594,Força Bruta
856,0.0032830290001584217,Divisão e Conquista
856,0.0430404010003258,Força Bruta
856,0.003326340000057826,Divisão e Conquista
856,0.04258672799915075,Força Bruta
856,0.0032273300021188334,Divisão e Conquista
865,0.04396931500014034,Força Bruta
865,0.0033823560006567277,Divisão e Conquista
865,0.04356388300220715,Força Bruta
865,0.003356383997015655,Divisão e Conquista
865,0.04369075700014946,Força Bruta
865,0.003344294000271475,Divisão e Conquista
865,0.04362731299988809,Força Bruta
865,0.003333874999952968,Divisão e Conquista
865,0.04375902100218809,Força Bruta
865,0.003242833998228889,Divisão e Conquista
865,0.044066661001124885,Força Bruta
865,0.003226280998205766,Divisão e Conquista
865,0.04398341400155914,Força Bruta
865,0.0032249180003418587,Divisão e Conquista
865,0.04396390799956862,Força Bruta
865,0.0031893010018393397,Divisão e Conquista
865,0.04380454299825942,Força Bruta
865,0.0033641810005065054,Divisão e Conquista
865,0.04367840800114209,Força Bruta
865,0.003227458000765182,Divisão e Conquista
865,0.044130930000392254,Força Bruta
865,0.0034116370006813668,Divisão e Conquista
865,0.04365767200215487,Força Bruta
865,0.0033688330004224554,Divisão e Conquista
865,0.043999844001518795,Força Bruta
865,0.0032367169987992384,Divisão e Conquista
874,0.044505762998596765,Força Bruta
874,0.0032903270002861973,Divisão e Conquista
874,0.04488669599959394,Força Bruta
874,0.003328815997519996,Divisão e Conquista
874,0.04465856999740936,Força Bruta
874,0.003302776000055019,Divisão e Conquista
874,0.04475913100031903,Força Bruta
874,0.0033972400015045423,Divisão e Conquista
874,0.04453447099876939,Força Bruta
874,0.0034940890000143554,Divisão e Conquista
874,0.0447353599993221,Força Bruta
874,0.003262742997321766,Divisão e Conquista
874,0.04446248499880312,Força Bruta
874,0.003565900999092264,Divisão e Conquista
874,0.048049641998659354,Força Bruta
874,0.0032978429990180302,Divisão e Conquista
874,0.045004081999650225,Força Bruta
874,0.0033190380017913412,Divisão e Conquista
874,0.044887324002047535,Força Bruta
874,0.003287520998128457,Divisão e Conquista
874,0.04462520399829373,Força Bruta
874,0.0033751260016288143,Divisão e Conquista
874,0.04523519999929704,Força Bruta
874,0.003239136000047438,Divisão e Conquista
874,0.04512650100150495,Força Bruta
874,0.003344635999383172,Divisão e Conquista
883,0.04555705899838358,Força Bruta
883,0.003468862996669486,Divisão e Conquista
883,0.04558511700088275,Força Bruta
883,0.0034885569984908216,Divisão e Conquista
883,0.04575637399830157,Força Bruta
883,0.00355449600101565,Divisão e Conquista
883,0.04573621600138722,Força Bruta
883,0.003500499002257129,Divisão e Conquista
883,0.04621768699871609,Força Bruta
883,0.003515381999022793,Divisão e Conquista
883,0.04627272399739013,Força Bruta
883,0.0035266869999759365,Divisão e Conquista
883,0.04576310600168654,Força Bruta
883,0.003411405999941053,Divisão e Conquista
883,0.045645426002010936,Força Bruta
883,0.003536801999871386,Divisão e Conquista
883,0.045821820000128355,Força Bruta
883,0.0035292100001242943,Divisão e Conquista
883,0.04543993799961754,Força Bruta
883,0.0033594079977774527,Divisão e Conquista
883,0.04574185599994962,Força Bruta
883,0.0034193560022686142,Divisão e Conquista
883,0.045492929999454645,Força Bruta
883,0.0034396689989080187,Divisão e Conquista
883,0.04583813499993994,Força Bruta
883,0.0034725010009424295,Divisão e Conquista
892,0.04630622699914966,Força Bruta
892,0.0033302769988949876,Divisão e Conquista
892,0.04796286399869132,Força Bruta
892,0.0034046370019495953,Divisão e Conquista
892,0.046656669001095,Força Bruta
892,0.00353768200147897,Divisão e Conquista
892,0.046631894998427015,Força Bruta
892,0.0034620570004335605,Divisão e Conquista
892,0.04612087900022743,Força Bruta
892,0.0034491210026317276,Divisão e Conquista
892,0.04702012000052491,Força Bruta
892,0.00339613700271002,Divisão e Conquista
892,0.04651445700073964,Força Bruta
892,0.0036353930008772295,Divisão e Conquista
892,0.04640070000095875,Força Bruta
892,0.003404804003366735,Divisão e Conquista
892,0.046503708999807714,Força Bruta
892,0.0033471320020908024,Divisão e Conquista
892,0.04669716300122673,Força Bruta
892,0.003476531001069816,Divisão e Conquista
892,0.046331364999787183,Força Bruta
892,0.0034669699998630676,Divisão e Conquista
892,0.04769746999954805,Força Bruta
892,0.0035952019970864058,Divisão e Conquista
892,0.046322424001118634,Força Bruta
892,0.003578217998438049,Divisão e Conquista
901,0.04756989899760811,Força Bruta
901,0.0036268189978727605,Divisão e Conquista
901,0.047344947000965476,Força Bruta
901,0.0034286970003449824,Divisão e Conquista
901,0.047662036999099655,Força Bruta
901,0.003423602000111714,Divisão e Conquista
901,0.047389257000759244,Força Bruta
901,0.0036402360019565094,Divisão e Conquista
901,0.04764590000195312,Força Bruta
901,0.003405790001124842,Divisão e Conquista
901,0.04708812000171747,Força Bruta
901,0.003422194000449963,Divisão e Conquista
901,0.04756978300065384,Força Bruta
901,0.0034576299985928927,Divisão e Conquista
901,0.04729748699901393,Força Bruta
901,0.0033873169995786157,Divisão e Conquista
901,0.048096172999066766,Força Bruta
901,0.003449838000960881,Divisão e Conquista
901,0.04715807100001257,Força Bruta
901,0.003668813998956466,Divisão e Conquista
901,0.04789336600151728,Força Bruta
901,0.003594730998884188,Divisão e Conquista
901,0.04714073099967209,Força Bruta
901,0.0036053790026926436,Divisão e Conquista
901,0.048013872001320124,Força Bruta
901,0.0036297590013418812,Divisão e Conquista
910,0.04842714999904274,Força Bruta
910,0.0036018060018250253,Divisão e Conquista
910,0.04873603499800083,Força Bruta
910,0.0036116299997956958,Divisão e Conquista
910,0.04817078199994285,Força Bruta
910,0.00352586799999699,Divisão e Conquista
910,0.04890976100068656,Força Bruta
910,0.00357997000173782,Divisão e Conquista
910,0.048431151000841055,Força Bruta
910,0.0034978200019395445,Divisão e Conquista
910,0.05025658399972599,Força Bruta
910,0.003606820999266347,Divisão e Conquista
910,0.049231110999244265,Força Bruta
910,0.00359701800334733,Divisão e Conquista
910,0.04930836700077634,Força Bruta
910,0.0037805970023327973,Divisão e Conquista
910,0.04802581100011594,Força Bruta
910,0.003500324997730786,Divisão e Conquista
910,0.048588317000394454,Força Bruta
910,0.003605753998272121,Divisão e Conquista
910,0.04837615100041148,Força Bruta
910,0.0035851690008712467,Divisão e Conquista
910,0.04870136200042907,Força Bruta
910,0.003607896996982163,Divisão e Conquista
910,0.04818265900030383,Força Bruta
910,0.0034472999977879226,Divisão e Conquista
919,0.04959596600019722,Força Bruta
919,0.003675762000057148,Divisão e Conquista
919,0.049468372999399435,Força Bruta
919,0.003608001999964472,Divisão e Conquista
919,0.04947334199823672,Força Bruta
919,0.0035188449983252212,Divisão e Conquista
919,0.04933991899815737,Força Bruta
919,0.003755170000658836,Divisão e Conquista
919,0.049528953997651115,Força Bruta
919,0.0036697230025311,Divisão e Conquista
919,0.04937038800198934,Força Bruta
919,0.003673691000585677,Divisão e Conquista
919,0.04941487600081018,Força Bruta
919,0.003615310000895988,Divisão e Conquista
919,0.050585172000864986,Força Bruta
919,0.0034884030028479174,Divisão e Conquista
919,0.04952718200001982,Força Bruta
919,0.0035688150019268505,Divisão e Conquista
919,0.04943320199890877,Força Bruta
919,0.0035195810014556628,Divisão e Conquista
919,0.05018396500236122,Força Bruta
919,0.0036913309995725285,Divisão e Conquista
919,0.04975801299951854,Força Bruta
919,0.003706135001266375,Divisão e Conquista
919,0.04942846999983885,Força Bruta
919,0.0037569800006167497,Divisão e Conquista
928,0.050348491000477225,Força Bruta
928,0.003678499000670854,Divisão e Conquista
928,0.05055662199811195,Força Bruta
928,0.003799476002313895,Divisão e Conquista
928,0.050383984998916276,Força Bruta
928,0.003709536998940166,Divisão e Conquista
928,0.05090426799870329,Força Bruta
928,0.0036680349985545035,Divisão e Conquista
928,0.050748959998600185,Força Bruta
928,0.0038172710010258015,Divisão e Conquista
928,0.050780976001988165,Força Bruta
928,0.0035947430005762726,Divisão e Conquista
928,0.05111818899968057,Força Bruta
928,0.003575855000235606,Divisão e Conquista
928,0.051999493000039365,Força Bruta
928,0.0038274580001598224,Divisão e Conquista
928,0.050621767000848195,Força Bruta
928,0.0035701120032172184,Divisão e Conquista
928,0.05080683499909355,Força Bruta
928,0.0034449369995854795,Divisão e Conquista
928,0.050277561000257265,Força Bruta
928,0.003625654000643408,Divisão e Conquista
928,0.05056916200192063,Força Bruta
928,0.0035948549993918277,Divisão e Conquista
928,0.05059002499911003,Força Bruta
928,0.0038595490004809108,Divisão e Conquista
937,0.05180556000050274,Força Bruta
937,0.00368666100257542,Divisão e Conquista
937,0.053074465999088716,Força Bruta
937,0.003861289002088597,Divisão e Conquista
937,0.05229381900062435,Força Bruta
937,0.004499249000218697,Divisão e Conquista
937,0.05270260899851564,Força Bruta
937,0.003855729999486357,Divisão e Conquista
937,0.05185829399852082,Força Bruta
937,0.00372723100008443,Divisão e Conquista
937,0.052920014000847004,Força Bruta
937,0.003764825996768195,Divisão e Conquista
937,0.05137665900110733,Força Bruta
937,0.0037158199993427843,Divisão e Conquista
937,0.051956145998701686,Força Bruta
937,0.0037349890008044895,Divisão e Conquista
937,0.05237965699780034,Força Bruta
937,0.003647347002697643,Divisão e Conquista
937,0.05156758299926878,Força Bruta
937,0.003897139002219774,Divisão e Conquista
937,0.054236586001934484,Força Bruta
937,0.003753471999516478,Divisão e Conquista
937,0.05201883399786311,Força Bruta
937,0.003634839002188528,Divisão e Conquista
937,0.051326774002518505,Força Bruta
937,0.0036338280006020796,Divisão e Conquista
